,Unnamed: 0.1,Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
3014,3014,3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,4,4,1,4923.74
3015,3015,3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2,5,2,2597.83
3016,3016,3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,4,3,1,4086.18
3017,3017,3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,2,5,7,11185.81
3018,3018,3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,3,6,1,854.02
3019,3019,3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,4,1,7,734.3
3020,3020,3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,4,5,4,993.49
3021,3021,3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,4,2,2,10635.44
3022,3022,3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,4,2,6,852.13
3023,3023,3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,4,6,3,3438.2
3024,3024,3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,2,1,2,1037.09
3025,3025,3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,4,5,3,655.63
3026,3026,3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,2,5,3,2808.32
3027,3027,3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,4,5,4,737.49
3028,3028,3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,1,4,2,4576.06
3029,3029,3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,4,1,1,5297.04
3030,3030,3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,4,1,3,9866.28
3031,3031,3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,3,3,4,6407.97
3032,3032,3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,4,6,5,1339.82
3033,3033,3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,0,3,2,2164.18
3034,3034,3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,4,6,4,2046.62
3035,3035,3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1,5,2,1349.165
3036,3036,3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,2,1,2,1037.64
3037,3037,3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,3,3,6,1101.04
3038,3038,3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,2,2,3,11840.86
3039,3039,3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,2,5,5,749.89
3040,3040,3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,4,2,2,4919.18
3041,3041,3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,4,4,1,17778.45
3042,3042,3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,4,0,3,1130.74
3043,3043,3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,0,4,1,3427.97
3044,3044,3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4,1,4,3867.53
3045,3045,3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,3,4,5,8879.67
3046,3046,3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,2,2,3,1326.83
3047,3047,3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3,5,4,2995.28
3048,3048,3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,0,2,2,2050.13
3049,3049,3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,4,1,2,577.59
3050,3050,3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,4,3,7,924.7516666666667
3051,3051,3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,4,6,3,891.39
3052,3052,3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,3,5,2,916.99
3053,3053,3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,4,0,4,11072.0
3054,3054,3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,2,1,3,3193.65
3055,3055,3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,4,5,3,6462.69
3056,3056,3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,3,5,2,638.79
3057,3057,3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,4,4,4,16591.28
3058,3058,3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,4,3,3,6634.99
3059,3059,3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,3,4,1,4358.5
3060,3060,3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,2,5,1,2742.96
3061,3061,3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,1,4,4,513.86
3062,3062,3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,4,4,0,3712.68
3063,3063,3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,2,0,3,13197.84
3064,3064,3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,3,3,5,672.45
3065,3065,3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,0,2,3,4423.66
3066,3066,3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,4,1,3,10197.17
3067,3067,3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,2,6,1,5297.58
3068,3068,3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,3,2,4,5085.58
3069,3069,3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,1,2,2,12005.26
3070,3070,3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,3,3,4,774.47
3071,3071,3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,1,0,1,6280.95
3072,3072,3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,4,4,2,5313.83
3073,3073,3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,3,3,4,782.37
3074,3074,3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,1,4,2,2296.25
3075,3075,3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,2,2,4,3882.99
3076,3076,3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,4,3,5,3336.11
3077,3077,3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,1,5,1,474.11
3078,3078,3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,1,5,2,840.81
3079,3079,3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,4,5,5,860.5
3080,3080,3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,2,2,2,456.91
3081,3081,3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,4,4,2,1373.94
3082,3082,3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,4,3,7,864.19
3083,3083,3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,4,2,2,8165.03
3084,3084,3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,1,4,7,9606.9
3085,3085,3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,3,5,1,15819.93
3086,3086,3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,4,6,3,1050.53
3087,3087,3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,3,1,3,6042.47
3088,3088,3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,2,3,2,4796.03
3089,3089,3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,2,3,7,15602.76
3090,3090,3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,4,2,2,1230.81
3091,3091,3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,4,2,3,5874.04
3092,3092,3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,4,5,5,618.92
3093,3093,3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,4,6,2,739.11
3094,3094,3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,2,5,3,765.72
3095,3095,3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,4,5,2,802.05
3096,3096,3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,2,2,1,4382.13
3097,3097,3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,3,2,1,7540.48
3098,3098,3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,1,4,3,5721.17
3099,3099,3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,4,2,6,796.02
3100,3100,3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,4,1,6,598.44
3101,3101,3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,4,3,7,664.25
3102,3102,3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,2,1,1,477.81
3103,3103,3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,4,5,4,3646.37
3104,3104,3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,3,4,1,4158.41
3105,3105,3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,4,5,1,9399.93
3106,3106,3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,2,5,6,606.23
3107,3107,3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,4,1,6,1625.97
3108,3108,3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,4,3,2,596.7
3109,3109,3109,1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,2,4,2,10934.2
3110,3110,3110,1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,3,4,1,10131.8
3111,3111,3111,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,4,3,4,995.73
3112,3112,3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,2,5,5,1216.89
3113,3113,3113,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,3,6,2,5568.82
3114,3114,3114,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,3,5,2,1691.89
3115,3115,3115,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,4,5,1,4859.24
3116,3116,3116,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,4,5,6,13429.05
3117,3117,3117,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,4,1,7,1050.04
3118,3118,3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,2,5,5,523.35
3119,3119,3119,0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,2,3,2,4300.13
3120,3120,3120,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,2,5,6,603.2
3121,3121,3121,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,3,2,0,721.38
3122,3122,3122,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,0,2,1,3092.3
3123,3123,3123,1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,4,4,3,6907.43
3124,3124,3124,0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,3,4,1,3990.725
3125,3125,3125,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,2,5,2,528.67
3126,3126,3126,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,2,5,3,14158.96
3127,3127,3127,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,3,0,2,1819.9
3128,3128,3128,1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,3,6,1,4720.37
3129,3129,3129,0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,2,6,2,2964.52
3130,3130,3130,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,4,3,3,6881.45
3131,3131,3131,0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,2,4,6,551.98
3132,3132,3132,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,1,2,6,483.59
3133,3133,3133,1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,4,2,2,4858.38
3134,3134,3134,0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,2,3,2,2194.85
3135,3135,3135,1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,2,0,3,11058.01
3136,3136,3136,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,4,0,2,7769.65
3137,3137,3137,0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,3,4,2,1214.3
3138,3138,3138,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,3,5,5,10621.51
3139,3139,3139,2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,3,0,1,16225.431999999999
3140,3140,3140,1.0,Ideal,D,VS1,62.4,55.0,6.4,6.43,4.0,4,6,4,8305.75
3141,3141,3141,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,4,3,4,772.2
3142,3142,3142,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,4,5,5,10171.17
3143,3143,3143,0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,2,5,1,2261.44
3144,3144,3144,0.38,Ideal,F,VVS1,61.9,54.0,4.67,4.7,2.9,4,4,6,1114.59
3145,3145,3145,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,4,1,3,8227.46
3146,3146,3146,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,4,4,4,1098.54
3147,3147,3147,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,4,2,7,787.96
3148,3148,3148,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,3,2,2,4824.79
3149,3149,3149,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,3,4,5,3675.75
3150,3150,3150,0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,3,3,3,2419.37
3151,3151,3151,0.55,Ideal,E,VS1,61.5,57.0,5.23,5.27,3.23,4,5,4,1970.38
3152,3152,3152,2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,4,2,3,16275.03
3153,3153,3153,0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,4,1,5,2405.27
3154,3154,3154,0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,1,3,6,770.83
3155,3155,3155,1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,0,3,0,3541.39
3156,3156,3156,1.06,Ideal,I,SI1,61.9,54.0,6.56,6.59,4.07,4,1,2,4860.48
3157,3157,3157,0.63,Good,F,SI2,64.2,56.0,5.4,5.34,3.45,1,4,1,1378.73
3158,3158,3158,0.3,Ideal,H,VVS2,61.3,56.0,4.35,4.33,2.66,4,2,5,762.79
3159,3159,3159,0.5,Ideal,D,VVS2,61.9,55.1,5.07,5.1,3.15,4,6,5,2332.4
3160,3160,3160,0.35,Ideal,E,VVS1,62.2,56.0,4.53,4.51,2.81,4,5,6,1056.79
3161,3161,3161,0.46,Premium,E,VS1,61.9,58.0,4.94,4.91,3.05,3,5,4,1317.59
3162,3162,3162,0.5,Very Good,G,SI1,62.8,56.0,5.05,5.08,3.18,2,3,2,1195.26
3163,3163,3163,0.7,Good,D,SI1,58.8,64.0,5.74,5.79,3.39,1,6,2,2428.34
3164,3164,3164,0.7,Very Good,E,VS1,63.4,62.0,5.64,5.56,3.55,2,5,4,2977.71
3165,3165,3165,0.32,Ideal,D,VS2,61.9,55.0,4.43,4.39,2.73,4,6,3,968.82
3166,3166,3166,1.28,Premium,G,VS1,60.9,58.0,7.09,7.01,4.29,3,3,4,9304.04
3167,3167,3167,1.01,Good,G,SI2,63.7,59.0,6.38,6.31,4.04,1,3,1,3872.73
3168,3168,3168,0.7,Very Good,G,SI2,63.3,57.0,5.61,5.51,3.52,2,3,1,1887.64
3169,3169,3169,0.71,Very Good,F,SI1,61.8,58.0,5.72,5.81,3.56,2,4,2,2381.67
3170,3170,3170,1.51,Very Good,I,SI1,63.1,56.0,7.28,7.33,4.61,2,1,2,8314.72
3171,3171,3171,1.28,Very Good,F,VVS2,58.9,57.0,7.13,7.17,4.21,2,4,5,13471.693333333333
3172,3172,3172,1.28,Ideal,F,SI2,59.7,57.0,7.12,7.06,4.23,4,4,1,5759.54
3173,3173,3173,1.01,Very Good,E,VS2,62.0,55.0,6.42,6.46,3.99,2,5,3,6322.2
3174,3174,3174,0.32,Ideal,F,VVS2,62.1,55.0,4.37,4.39,2.72,4,4,5,755.28
3175,3175,3175,0.7,Ideal,G,VVS2,60.8,56.0,5.75,5.79,3.51,4,3,5,3331.99
3176,3176,3176,0.33,Premium,I,SI1,60.4,59.0,4.54,4.5,2.73,3,1,2,573.57
3177,3177,3177,0.35,Good,D,SI1,63.3,56.0,4.5,4.53,2.86,1,6,2,639.41
3178,3178,3178,1.23,Ideal,H,SI2,62.4,57.0,6.79,6.84,4.25,4,2,1,5720.25
3179,3179,3179,1.11,Ideal,F,SI1,61.1,57.0,6.67,6.69,4.08,4,4,2,6063.85
3180,3180,3180,1.71,Very Good,D,SI2,63.5,59.0,7.57,7.59,4.81,2,6,1,11548.76
3181,3181,3181,1.5,Very Good,E,VS2,62.1,60.0,7.27,7.31,4.53,2,5,3,14263.38
3182,3182,3182,0.7,Very Good,E,VS2,58.8,56.0,5.79,5.84,3.42,2,5,3,2785.29
3183,3183,3183,0.33,Very Good,H,SI1,63.0,58.0,4.4,4.42,2.78,2,2,2,478.61
3184,3184,3184,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,4,5,3,672.89
3185,3185,3185,1.57,Ideal,J,VVS2,61.4,57.0,7.5,7.45,4.59,4,0,5,8873.65
3186,3186,3186,0.52,Ideal,H,SI1,61.9,56.0,5.16,5.22,3.2,4,2,2,1320.62
3187,3187,3187,0.32,Premium,F,VVS1,60.7,58.0,4.4,4.43,2.68,3,4,6,875.58
3188,3188,3188,0.34,Very Good,I,SI1,60.4,56.0,4.54,4.56,2.75,2,1,2,532.68
3189,3189,3189,1.74,Premium,D,SI2,61.9,58.0,7.73,7.67,4.77,3,6,1,11782.71
3190,3190,3190,0.4,Very Good,F,IF,62.8,57.0,4.65,4.68,2.93,2,4,7,1286.75
3191,3191,3191,0.32,Ideal,G,SI2,61.6,56.0,4.4,4.43,2.72,4,3,1,445.12
3192,3192,3192,2.26,Ideal,I,SI1,62.4,57.0,8.43,8.37,5.24,4,1,2,16899.76
3193,3193,3193,1.0,Fair,G,VS2,44.0,53.0,6.31,6.24,4.12,0,3,3,7370.76
3194,3194,3194,0.8,Very Good,D,SI1,62.9,60.0,5.89,5.94,3.72,2,6,2,3380.62
3195,3195,3195,1.09,Ideal,E,SI2,61.9,55.0,6.6,6.64,4.1,4,5,1,5019.57
3196,3196,3196,0.9,Ideal,E,VS2,62.7,56.0,6.14,6.18,3.86,4,5,3,5213.1
3197,3197,3197,0.76,Ideal,H,SI1,62.4,55.0,5.87,5.83,3.65,4,2,2,2582.7
3198,3198,3198,1.54,Ideal,G,VS2,61.4,57.0,7.47,7.42,4.57,4,3,3,12251.573333333336
3199,3199,3199,0.55,Ideal,E,SI1,61.7,57.0,5.27,5.23,3.24,4,5,2,1634.46
3200,3200,3200,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,4,3,7,921.45
3201,3201,3201,0.93,Premium,F,SI1,62.5,58.0,6.22,6.19,3.88,3,4,2,4451.36
3202,3202,3202,0.39,Premium,H,VS1,61.7,57.0,4.68,4.65,2.88,3,2,4,915.72
3203,3203,3203,0.51,Very Good,H,SI1,62.0,57.0,5.11,5.19,3.19,2,2,2,1194.45
3204,3204,3204,0.34,Ideal,E,SI1,62.9,55.0,4.5,4.47,2.82,4,5,2,756.03
3205,3205,3205,0.31,Good,F,SI1,64.1,61.0,4.29,4.2,2.72,1,4,2,599.8
3206,3206,3206,0.7,Premium,F,SI2,61.9,62.0,5.69,5.66,3.51,3,4,1,2123.45
3207,3207,3207,0.36,Premium,J,SI1,61.6,60.0,4.54,4.58,2.81,3,0,2,501.26
3208,3208,3208,0.53,Premium,E,VS2,59.8,58.0,5.26,5.27,3.15,3,5,3,1771.24
3209,3209,3209,0.32,Good,I,SI1,63.5,57.0,4.3,4.33,2.74,1,1,2,411.9
3210,3210,3210,0.31,Ideal,G,IF,62.6,57.0,4.32,4.3,2.7,4,3,7,962.87
3211,3211,3211,0.44,Very Good,J,VS1,61.9,57.0,4.83,4.9,3.01,2,0,4,734.27
3212,3212,3212,1.02,Very Good,D,VS2,62.7,58.0,6.35,6.44,4.01,2,6,3,7090.86
3213,3213,3213,2.09,Ideal,H,SI2,60.6,57.0,8.3,8.2,5.0,4,2,1,14704.69
3214,3214,3214,1.5,Ideal,D,VS2,62.6,56.0,7.21,7.27,4.53,4,6,3,15632.52
3215,3215,3215,0.91,Very Good,G,SI2,63.4,60.0,6.11,6.06,3.86,2,3,1,3305.67
3216,3216,3216,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,4,4,5,854.13
3217,3217,3217,1.01,Good,F,VVS2,62.7,61.0,6.3,6.34,3.96,1,4,5,7807.55
3218,3218,3218,0.41,Ideal,F,VVS1,60.9,56.0,4.83,4.79,2.93,4,4,6,1387.86
3219,3219,3219,0.32,Ideal,H,VVS1,61.9,55.0,4.37,4.38,2.71,4,2,6,754.59
3220,3220,3220,1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,1,2,1,4616.87
3221,3221,3221,0.32,Ideal,I,VS1,62.4,54.0,4.36,4.39,2.73,4,1,4,496.86
3222,3222,3222,1.3,Ideal,G,VS2,61.9,55.0,7.04,7.01,4.35,4,3,3,9130.94
3223,3223,3223,1.01,Good,D,SI2,64.5,58.0,6.18,6.26,4.01,1,6,1,4137.3
3224,3224,3224,0.3,Ideal,F,IF,60.4,60.0,4.32,4.35,2.62,4,4,7,890.04
3225,3225,3225,0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69,4,3,1,2712.4
3226,3226,3226,0.36,Ideal,D,SI1,59.5,56.0,4.68,4.63,2.77,4,6,2,828.05
3227,3227,3227,1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,3,0,3,4895.4
3228,3228,3228,0.71,Fair,H,VS2,62.1,70.0,5.67,5.6,3.5,0,2,3,2253.15
3229,3229,3229,0.65,Very Good,I,VVS1,61.8,56.0,5.53,5.57,3.43,2,1,6,2087.31
3230,3230,3230,1.01,Premium,E,VS2,62.2,58.0,6.41,6.36,3.97,3,5,3,6598.42
3231,3231,3231,0.51,Ideal,G,VS1,61.7,56.0,5.1,5.2,3.18,4,3,4,1691.03
3232,3232,3232,1.5,Ideal,I,VVS2,60.7,60.0,7.35,7.4,4.48,4,1,5,10934.66
3233,3233,3233,0.5,Ideal,D,VS2,61.9,59.0,5.07,5.1,3.15,4,6,3,1716.76
3234,3234,3234,0.25,Very Good,D,VVS1,63.8,54.0,3.94,3.99,2.53,2,6,6,541.58
3235,3235,3235,1.01,Fair,D,SI1,65.9,60.0,6.32,6.18,4.12,0,6,2,4838.69
3236,3236,3236,0.72,Premium,E,SI2,61.6,59.0,5.83,5.68,3.55,3,5,1,2285.0
3237,3237,3237,0.32,Ideal,D,SI1,59.3,55.0,4.51,4.53,2.68,4,6,2,629.31
3238,3238,3238,0.37,Premium,I,VS1,61.4,59.0,4.61,4.55,2.81,3,1,4,725.61
3239,3239,3239,0.36,Ideal,H,VS2,61.0,57.0,4.59,4.63,2.81,4,2,3,590.15
3240,3240,3240,0.33,Premium,E,SI1,60.2,58.0,4.55,4.49,2.72,3,5,2,762.425
3241,3241,3241,0.7,Premium,H,SI1,59.0,60.0,5.86,5.81,3.44,3,2,2,2194.05
3242,3242,3242,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,4,3,3,6416.71
3243,3243,3243,1.04,Ideal,G,VS1,61.9,57.0,6.51,6.55,4.04,4,3,4,7247.13
3244,3244,3244,0.32,Ideal,G,VVS2,61.5,57.0,4.43,4.39,2.71,4,3,5,934.54
3245,3245,3245,1.12,Ideal,G,VVS2,61.6,55.0,6.68,6.74,4.13,4,3,5,9397.73
3246,3246,3246,1.64,Premium,E,SI1,61.8,59.0,7.55,7.51,4.65,3,5,2,13006.44
3247,3247,3247,0.55,Very Good,F,SI1,59.5,61.0,5.28,5.41,3.18,2,4,2,1353.92
3248,3248,3248,0.3,Ideal,G,SI1,62.3,54.0,4.29,4.32,2.68,4,3,2,457.62
3249,3249,3249,0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,4,3,4,1851.82
3250,3250,3250,0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,4,3,1,1158.35
3251,3251,3251,1.52,Ideal,I,SI2,60.2,57.0,7.47,7.38,4.47,4,1,1,7321.19
3252,3252,3252,0.4,Ideal,F,SI1,62.6,54.0,4.77,4.7,2.96,4,4,2,942.29
3253,3253,3253,0.3,Ideal,D,SI1,61.0,56.0,4.35,4.37,2.66,4,6,2,604.93
3254,3254,3254,2.05,Very Good,E,SI2,62.5,56.0,8.08,8.17,5.08,2,5,1,16850.9
3255,3255,3255,0.53,Ideal,E,VS1,60.1,57.0,5.25,5.31,3.17,4,5,4,1856.99
3256,3256,3256,0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,4,5,1,424.9
3257,3257,3257,0.32,Ideal,F,VS1,61.3,55.0,4.43,4.46,2.72,4,4,4,724.19
3258,3258,3258,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,2,1,4,7691.2
3259,3259,3259,0.71,Very Good,D,VS2,63.0,58.0,5.65,5.68,3.57,2,6,3,3037.38
3260,3260,3260,0.3,Ideal,F,IF,61.1,57.0,4.39,4.35,2.67,4,4,7,992.74
3261,3261,3261,0.5,Fair,D,SI1,64.6,58.0,5.0,4.97,3.22,0,6,2,1245.9985714285715
3262,3262,3262,0.55,Ideal,G,VS2,61.1,57.0,5.29,5.31,3.24,4,3,3,1611.81
3263,3263,3263,0.9,Fair,J,SI1,64.6,61.0,5.92,5.87,3.81,0,0,2,2766.67
3264,3264,3264,1.28,Ideal,I,SI2,62.5,59.0,6.88,6.95,4.32,4,1,1,5425.64
3265,3265,3265,0.41,Very Good,D,SI2,59.9,60.0,4.78,4.8,2.87,2,6,1,674.71
3266,3266,3266,1.13,Good,F,SI2,64.0,58.0,6.52,6.58,4.19,1,4,1,4373.09
3267,3267,3267,0.71,Ideal,G,VVS2,62.5,57.0,5.7,5.73,3.57,4,3,5,3097.4
3268,3268,3268,1.01,Premium,F,VS2,62.3,58.0,6.34,6.3,3.94,3,4,3,6180.07
